text,label
always packed but for good reason .,2
their bathrooms are really nice too .,2
all the pieces of the rolls were literally falling apart .,2
furniture was falling apart .,2
upon arrival to my room the bathroom did n't have any bath towels .,2
"some items were a huge hit , and some things were just good .",2
( waiting since 11pm ) .,2
my bf is n't even a salad person but he loved it .,2
but i stayed calm and walked away .,2
the ambience is great despite the somewhat tacky props and decor .,2
so very unhappy with what i am experiencing at this hotel at this moment .,2
i had my wedding reception here and it was an amazing experience !,2
best dining experience in vegas yet !,2
currently sitting here for _num_ minutes waiting for my appointment .,2
there gluten free menu was very extensive and delicious !,2
it was n't as good as i expected .,2
coach is very expensive '' .,2
_num_ ) nasty pool .,2
the prices were great it 's a must try !,2
"they said ok , you just need to come down to the lobby .",2
the elevators are super slow .,2
beyond that ... it was a total dive .,2
i know places have bugs that us customers never see .,2
they had good promotions going on .,2
kinda cool in a vanilla sky kind of way .,2
the last 1/2 star is for the deep fried oreo .,2
another review from someone that has n't been impressed .,2
"but , if you 're a girl in vegas you will have fun .",2
their sangria 's are delicious !,2
they helped me understand everything about the gun before i bought it .,2
love this place ... .,2
he said it would cost too much to set a table just for dessert .,2
i 've never tried fatburger in my life .,2
the villa is dated .,2
the poker room card shuffle machines hardly work .,2
everything in this place is good .,2
i will not return to this dennys .,2
i enjoyed it and would probably do it again when i return to vegas .,2
first and foremost our room was clean .,2
"also , the cilantro rice is amazing .",2
he would n't even take it if it was in a plastic bag .,2
all of their food is fantastic and you 'll enjoy a fine dining experience .,2
"after they investigate , they told me door was not locked ( what ?",2
probably wo n't come back here again for a stay .,2
you will love the customer service and unlimited food and drinks .,2
will definitely be coming back here !,2
there is no in door seating just the outdoor patio so dress accordingly .,2
overall a bad experience .,2
sweet n spicy shrimp tasted chinese .,2
the ahi tuna salad was very blend .,2
"the room was just a basic king room , but the tv channels sucked .",2
"gourmet quality tapas , great for sharing !",2
plus his uni did n't look buttery fresh .,2
there is really nothing for them .,2
the decor is really pretty and romantic .,2
it has pretty good number of slot machines .,2
the staff is so friendly and helpful here .,2
the food choices are great and the quality excellent .,2
i checked & sure enough there still wet and smell horrible .,2
the lines are n't clean and the ink is n't consistent .,2
"the venetian boat ride is kinda expensive , but it 's pretty cool .",2
i 'm not really sure what the theme of this hotel is .,2
the thai beef salad is also really good !,2
"but to make matters worse , parking was horrible .",2
the tv had less channels than the free cable i get at home .,2
this was by far the worst dining experience i 've ever had .,2
it is nowhere worth $ _num_ .,2
"i got the jalapeno bagel with butter , and it was super delicious !",2
she said she would credit my card back for the missing items .,2
if she has it not she will order it and that makes me happy .,2
the initial experience at the lobby left a foul stench .,2
* happy hour is limited strictly to the bar area .,2
"i could go on but really , i loved everything .",2
"stuffed dates , yeah !",2
way too many options to tolerate this treatment .,2
really loved this place !,2
"each dish was delightful , although the warm spinach salad was my least favorite .",2
i ordered the special which was short rib sandwich ... amazing .,2
everything i have ever eaten here has been delicious .,2
the hotel was easy to locate and parking was not much of a hassle .,2
a must come to place to eat !,2
all i was offered by the hotel staff was _num_ small ice packs .,2
"this place is bare bones , and your bones friggin ' stink !",2
it 's even better now .,2
few items under $ _num_ in the red wine category .,2
this is a shame for an established food chain !,2
"but , the food was delicious !",2
long walk from the elevator to the room .,2
the beds are old and very uncomfortable .,2
"lastly , the best part about this restaurant is the location .",2
sangria was super refreshing .,2
while we were a bit disappointed we understood .,2
the faux sky that looks like an actual night sky is downright amazing .,2
the menu is so varied that it is perfect for any palate .,2
i hear this is becoming common in lv but i find it ridiculous .,2
most especially their chocolate cake and original glazed ones .,2
the refrigerator was not working & had mold all in it .,2
the casino was also a huge hit .,2
poor selection and cheap quality products .,2
i personally would not stay here again .,2
oh ... the `` free internet '' was awful !,2
everyone else who i take there loves it as well .,2
it 's easy to access & can be found without difficulty .,2
i stayed here with my boyfriend for our _num_ year anniversary .,2
"so tender , so good .",2
this is my go to spot for happy hour !,2
do n't do it word of advise .,2
waste of money and will never stay their again .,2
yummy tapas for sure !,2
"man , everything was awesome !",2
there is no restaurant .,2
"he kinda listens , but is really looking at my tickets .",2
"love the food , great location - perfect spot for lunch .",2
best casino on the strip by far .,2
this location is the nicest one in las vegas !,2
you just gave us access to someone 's room .,2
this is a true new york style deli .,2
see ya for new years !,2
the dining room is just awful .,2
our waiter brandon was funny and helpful with suggestions .,2
the drinks were amazing and we all got different flavors to share and sample .,2
"excessive charge on the internet , uncomfortable and torn beds .",2
i wish i could post pictures to this site .,2
"the uniforms , brand in general is just terrible .",2
the store was n't bright enough .,2
